"article_id","title","link","pub_date","summary","categories","media_url"
134,"Texas AG demands Biden-Harris admin help verify citizenship of nearly 500K registered voters","https://www.foxnews.com/politics/texas-ag-demands-biden-harris-admin-help-verify-citizenship-nearly-500k-registered-voters","2024-10-08 17:21:56","The Texas Attorney General has written to the Biden-Har­ris administration urging it to provide information on nearly half a million people who have not had their citizenship verified.","[""f2158298-9ec0-5f3b-9512-b461180f3611"", ""fnc"", ""Fox News"", ""fox-news/politics/elections/voter-fraud-concerns"", ""fox-news/politics/elections"", ""fox-news/us/immigration/illegal-immigrants"", ""fox-news/us/immigration"", ""fox-news/us/us-regions/southwest/texas"", ""fox-news/politics/voting"", ""fox-news/politics"", ""article""]",NULL
135,"SEE IT: Wisconsin dairy farmer says 'no question' Trump admin was 'much better' than Biden-Harris","https://www.foxnews.com/politics/see-it-wisconsin-dairy-farmer-says-no-question-trump-admin-much-better-than-biden-harris","2024-10-08 17:08:37","Waukesha County dairy farmer Tom Oberhaus explained why he&apos;s choosing Trump once again in 2024 and how inflation has hurt those in the agriculture industry.","[""30cafbd4-82fa-58c0-bc4d-eb9111ce131a"", ""fnc"", ""Fox News"", ""fox-news/politics"", ""fox-news/politics/elections"", ""fox-news/us/us-regions/midwest/wisconsin"", ""fox-news/person/donald-trump"", ""fox-news/us/economy/inflation"", ""fox-news/politics"", ""article""]",NULL
136,"Biden cancels overseas trip as Milton bears down on Florida; DeSantis tells VP 'it's not about you Kamala'","https://www.foxnews.com/politics/biden-cancels-overseas-trip-milton-bears-down-florida-desantis-tells-vp-its-not-about-you-kamala","2024-10-08 17:01:02","President Biden cancels an international trip to oversee federal storm preparations and response efforts, while Vice President Kamala Harris and Gov. Ron DeSantis trade fire as Hurricane Milton nears Florida.","[""80970242-c435-5d72-b8b3-76705d4e4c47"", ""fnc"", ""Fox News"", ""fox-news/politics"", ""fox-news/politics/elections"", ""fox-news/weather"", ""fox-news/us/disasters/tropical-storm"", ""fox-news/weather/hurricanes"", ""fox-news/us/us-regions/southeast/florida"", ""fox-news/person/joe-biden"", ""fox-news/person/ron-desantis"", ""fox-news/person/kamala-harris"", ""fox-news/person/donald-trump"", ""fox-news/politics"", ""article""]",NULL
137,"Mayorkas rips 'politicized' atmosphere over FEMA disaster response amid GOP criticism: 'It sows distrust'","https://www.foxnews.com/politics/mayorkas-rips-politicized-atmosphere-over-fema-disaster-response-amid-gop-criticism-it-sows-distrust","2024-10-08 16:59:00","Homeland Security Secretary Alejandro Mayorkas is pushing back against what he says is disinformation on the agency&apos;s response to the disaster caused by Hurricane Helene.","[""060b5d11-258f-5edf-9cc6-ccf40d2c8628"", ""fnc"", ""Fox News"", ""fox-news/politics/executive/homeland-security"", ""fox-news/us/disasters/disaster-response"", ""fox-news/us/congress"", ""fox-news/politics"", ""article""]",NULL
138,"Hispanic voters rail against 'dishonest' Biden-Harris border record as poll shows Trump gaining in key states","https://www.foxnews.com/politics/hispanic-voters-rail-against-dishonest-biden-harris-border-record-poll-shows-trump-gaining-key-states","2024-10-08 16:03:07","Hispanic Trump supporters who spoke to Fox News Digital in Nevada railed against Biden-Harris border policies and said Hispanic voters are moving toward Trump.","[""b13c8d53-1d37-56f4-9204-dec683d63785"", ""fnc"", ""Fox News"", ""fox-news/politics"", ""fox-news/us/us-regions/west/nevada"", ""fox-news/us/immigration"", ""fox-news/person/kamala-harris"", ""fox-news/politics/elections"", ""fox-news/politics"", ""article""]",NULL
139,"PA gov takes victory lap after Supreme Court rejects GOP bid to overturn election law ‘usurpations’","https://www.foxnews.com/politics/pa-gov-takes-victory-lap-after-supreme-court-rejects-gop-bid-overturn-election-law-usurpations","2024-10-08 15:50:46","The U.S. Supreme Court rejected hearing a GOP-backed challenge from lawmakers in Pennsylvania regarding an election executive order signed by President Biden in 2021.","[""db754074-55b8-509a-9397-659ef2cc9382"", ""fnc"", ""Fox News"", ""fox-news/politics/judiciary/supreme-court"", ""fox-news/us/us-regions/northeast/pennsylvania"", ""fox-news/politics/elections"", ""fox-news/politics"", ""fox-news/person/joe-biden"", ""fox-news/person/donald-trump"", ""fox-news/politics"", ""article""]",NULL
140,"House GOP targets Biden 'social cost' policy for rising energy prices","https://www.foxnews.com/politics/house-gop-targets-biden-social-cost-policy-rising-energy-prices","2024-10-08 08:00:05","House Republicans are targeting Biden administration efforts to regulate the &quot;social cost&quot; of greenhouse gas emissions in the U.S.","[""e319c9b0-d7a7-58b3-ab5c-dc5ab772fe1b"", ""fnc"", ""Fox News"", ""fox-news/politics/house-of-representatives"", ""fox-news/politics/house-of-representatives/republicans"", ""fox-news/us/energy"", ""fox-news/politics"", ""fox-news/politics"", ""article""]",NULL
141,"NYC First Deputy Mayor Sheena Wright resigns as Eric Adams' administration suffers more departures","https://www.foxnews.com/politics/nyc-first-deputy-mayor-sheena-wright-resigns-eric-adams-administration-suffers-more-departures-report","2024-10-08 15:29:55","New York City First Deputy Mayor Sheena Wright is stepping down from her position as Mayor Eric Adams&apos; administration faces more turmoil.","[""00c698a1-2cdd-5270-840f-0d1d62052a69"", ""fnc"", ""Fox News"", ""fox-news/person/ericadams"", ""fox-news/us/new-york-city"", ""fox-news/us/us-regions/northeast/new-york"", ""fox-news/us/crime"", ""fox-news/politics"", ""fox-news/politics"", ""article""]",NULL
142,"GOP lawmaker unveils effort to ban illegal immigrants from using IDs to buy guns","https://www.foxnews.com/politics/gop-lawmaker-unveils-effort-ban-illegal-immigrants-using-ids-buy-guns","2024-10-08 14:00:50","A new House GOP bill would ban the sale of firearms to people in the U.S. illegally even if they have a government ID.","[""b1813e6e-3808-56c9-9146-8ce2a26eb532"", ""fnc"", ""Fox News"", ""fox-news/politics/house-of-representatives"", ""fox-news/us/personal-freedoms/second-amendment"", ""fox-news/politics/house-of-representatives/republicans"", ""fox-news/us/immigration/illegal-immigrants"", ""fox-news/politics"", ""fox-news/politics"", ""article""]",NULL
143,"Oregon mistakenly registered hundreds more voters without proving citizenship","https://www.foxnews.com/politics/oregon-mistakenly-registered-hundreds-more-voters-without-proving-citizenship","2024-10-08 15:18:06","Authorities in Oregon have announced they have identified a further 302 people on the state’s voter rolls who didn’t provide proof of citizenship when they were registered to vote.","[""5e8bb4f3-210e-5416-8080-d7be2df61165"", ""fnc"", ""Fox News"", ""fox-news/us/us-regions/west/oregon"", ""fox-news/opinion/politics-opinion"", ""fox-news/politics/elections"", ""fox-news/politics/elections/voter-fraud-concerns"", ""fox-news/us"", ""fox-news/person/joe-biden"", ""fox-news/person/donald-trump"", ""fox-news/politics"", ""article""]",NULL
144,"Xi Jinping celebrates China’s rising power — and his own","http://www.pbs.org/newshour/bb/xi-jinping-celebrates-chinas-rising-power/","2017-10-18 22:35:21","President Xi Jinping opened China’s twice-per decade Communist Party Congress on Wednesday hailing the reforms he put in place during his first five-year term and sharing his vision for where he hopes to take the nation. William Brangham reports on the congress as it prepares to announce Xi’s successor and how new leadership may transform China’s role as a global economic partner.","[""china"", ""Communist Party of China"", ""Xi Jinping""]",NULL
145,"The battle for Mosul is over, but this hidden ISIS danger could lurk for years","http://www.pbs.org/newshour/bb/battle-mosul-hidden-isis-danger-lurk-years/","2017-10-18 22:20:26","Iraq may have ousted Islamic States militants from the city of Mosul over the summer, but the major task of finding and destroying the mines, booby traps and bombs remains. A security firm hired by the U.S. and Iraqi workers are making progress to clear major areas, but it could take years or even decades. Special correspondent Marcia Biggs reports on the safety of Mosul after ISIS.","[""iraq"", ""islamic state"", ""land mines"", ""Mosul""]",NULL
146,"As Rohingya refugees continue to flee from persecution, here’s how you can help","http://www.pbs.org/newshour/rundown/rohingya-refugees-continue-flee-persecution-heres-can-help/","2017-10-18 20:58:34","More than 500,000 Rohingya Muslims have fled their homes since August to escape systematic violence at the hands of government soldiers in Myanmar. Here's how you can help.","[""Bangladesh"", ""myanmar"", ""Rohingya Muslims""]",NULL
147,"Tillerson: ‘Heartbreaking’ reports of suffering in Myanmar","http://www.pbs.org/newshour/rundown/tillerson-heartbreaking-reports-suffering-myanmar/","2017-10-18 15:36:51","WASHINGTON — Secretary of State Rex Tillerson is condemning reported atrocities committed against Rohingya Muslims in Myanmar, and he says those responsible — perhaps the country's military — will be held accountable.","[""myanmar"", ""Rex Tillerson"", ""rohingya""]",NULL
148,"Far-right groups gain ground in Sweden and Germany amid migrant influx","http://www.pbs.org/newshour/bb/far-right-groups-gain-ground-sweden-germany-amid-migrant-influx/","2017-10-17 22:30:37","Sunday’s election in Austria brought victory to 31-year-old Sebastian Kurz, who was elected chancellor on an anti-immigrant platform. Earlier, a strengthened far-right party dealt a blow to returning leader Angela Merkel in Germany’s election. As Sweden’s election approaches next year, special correspondent Michael Brabant surveys the changing political landscape in Europe.","[""Austria elections"", ""europe"", ""Far-Right Politics""]",NULL
149,"U.S.-backed Syrian forces recapture Raqqa from Islamic State group","http://www.pbs.org/newshour/rundown/u-s-backed-syrian-forces-recapture-raqqa-from-islamic-state-group/","2017-10-17 16:57:20","U.S.-backed Syrian Democratic Forces announced Tuesday that they had captured the city of Raqqa from Islamic State militants.","[""islamic state group"", ""raqqa"", ""Syria""]",NULL
150,"WATCH: Trump and Greek prime minister hold joint news conference","http://www.pbs.org/newshour/rundown/watch-live-trump-and-greek-prime-minister-hold-joint-press-conference/","2017-10-17 16:28:24","President Donald Trump says the U.S. stands with Greece as they recover from their economic crisis.","[""Alexis Tsipras"", ""Donald Trump"", ""Greece""]",NULL
151,"U.S., Japan agree to maximize diplomatic pressure on North Korea","http://www.pbs.org/newshour/rundown/u-s-japan-agree-maximize-diplomatic-pressure-north-korea/","2017-10-17 13:01:05","TOKYO — U.S. and Japanese diplomats agreed Tuesday to maximize pressure on North Korea to resolve tensions over its nuclear program, while citing the need to be prepared for the worst if diplomacy fails.","[""japan"", ""North Korea"", ""north korea nuclear program""]",NULL
152,"News Wrap: Dozens missing after deadly Mogadishu truck bombing","http://www.pbs.org/newshour/bb/news-wrap-dozens-missing-deadly-mogadishu-truck-bombing/","2017-10-16 22:45:17","In our news wrap Monday, more than 300 people are confirmed dead and nearly 400 wounded after Saturday’s massive truck bombing in Somalia’s capital Mogadishu. The government blamed the al-Qaida-linked group al-Shabab. Also, 31-year-old conservative Sebastian Kurz is set to become the Austria’s next leader in another shift to the right in European politics.","[""al-Shabab"", ""Austria"", ""Mogadishu"", ""Sebastian Kurz""]",NULL
153,"Why a power struggle has broken out over Kirkuk","http://www.pbs.org/newshour/bb/power-struggle-broken-kirkuk/","2017-10-16 22:40:31","Two vital American allies have reignited their rivalry in Iraq. After months of simmering tensions, national military forces and militia moved to push Kurdish forces out of the disputed city of Kirkuk. Three weeks ago, the Kurds held a referendum to split from Iraq. Lisa Desjardins reports and Judy Woodruff talks with Emma Sky of Yale University and Feisal Istrabadi of Indiana University.","[""Emma Sky"", ""feisal istrabadi"", ""iraq"", ""kirkuk""]",NULL
154,"Rex Tillerson says continue diplomacy with North Korea ‘until first bomb drops’","http://www.pbs.org/newshour/rundown/rex-tillerson-says-continue-diplomacy-north-korea-first-bomb-drops/","2017-10-16 11:08:00","That statement comes despite President Donald Trump's tweets a couple of weeks ago that his chief envoy was ""wasting his time"" trying to negotiate with ""Little Rocket Man,"" a mocking nickname Trump has given the nuclear-armed nation's leader, Kim Jong Un.","[""Donald Trump"", ""Kim Jong Un"", ""North Korea"", ""Rex Tillerson""]",NULL
155,"Iraqi, Kurdish forces in standoff, weeks after Kurdish vote for independence","http://www.pbs.org/newshour/bb/iraqi-kurdish-forces-standoff-weeks-kurdish-vote-independence/","2017-10-15 20:33:23","Iraqi army and Kurdish troops are in a standoff in Kirkuk, a city located in the Kurdistan region, which voted for independence from Iraq last month. Kirkuk holds 10 percent of Iraq’s oil reserves. Washington Post reporter Loveday Morris, who is covering the standoff, joins Hari Sreenivasan via Skype from Baghdad.","[""iraq"", ""Kurdistan"", ""middle east"", ""NewsHour Weekend""]",NULL
156,"South Sudan civil war causes Africa’s worst refugee crisis","http://www.pbs.org/newshour/bb/south-sudan-civil-war-causes-africas-worst-refugee-crisis/","2017-10-15 19:26:17","South Sudan’s four-year civil war has left half of the nation’s population, 6 million people, in need of humanitarian aid and caused one of the world’s worst refugee crises. With support from the U.S. Holocaust Memorial Museum’s Center for the Prevention of Genocide, NewsHour Weekend Special Correspondent Simona Foltyn and journalist Jason Patinkin traveled to Uganda to meet people desperate for asylum.","[""africa"", ""NewsHour Weekend"", ""refugee crisis"", ""South Sudan""]",NULL
157,"Hundreds dead after massive truck bomb strikes Mogadishu","http://www.pbs.org/newshour/rundown/hundreds-dead-massive-truck-bomb-strikes-mogadishu/","2017-10-15 16:27:49","At least 231 people were killed and hundreds more wounded after a massive truck bomb on Saturday struck Somalia's capital city of Mogadishu.","[""al-Shabab"", ""Mogadishu"", ""NewsHour Weekend""]",NULL
158,"Column: Why reporting from South Sudan is so difficult — and critically needed","http://www.pbs.org/newshour/updates/reporters-notebook-reporting-south-sudan-difficult-critically-needed/","2017-10-15 14:27:40","The war has had a devastating impact on South Sudanese communities, but much of it has remained out of the limelight of international media.","[""NewsHour Weekend"", ""Reporter's Notebook"", ""South Sudan""]",NULL
159,"Kashmir and Haryana prove India exit polls wrong","https://www.bbc.com/news/articles/cx2y4ew10wxo","2024-10-08 12:15:30","India's ruling BJP appears on course to hold Haryana state but is heading for defeat in Kashmir.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/2d49/live/c9ae7b50-855e-11ef-9048-6d8e2241889b.jpg"
160,"'Our son died. Now we can use his sperm to have a grandchild'","https://www.bbc.com/news/articles/cnvdgv6rejvo","2024-10-08 21:15:05","An Indian court has cleared the way for a couple to use their dead son's frozen sperm.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/6f5e/live/60743950-8567-11ef-a8ba-ed5ab114fd9d.jpg"
161,"Indian financial aid opens 'new chapter' with Maldives","https://www.bbc.com/news/articles/cly4eq78k5qo","2024-10-07 12:24:15","The deal comes as the Maldives president visits Delhi after relations nosedived in recent months.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/3491/live/64248da0-8497-11ef-bf4c-1f355eb87d3c.jpg"
162,"Why are there so many dropped catches at T20 World Cup?","https://www.bbc.com/sport/cricket/articles/cg78yd0p088o","2024-10-06 20:01:57","BBC Sport looks at the significant number of dropped catches at the Women's T20 World Cup so far and the possible explanations.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/8b12/live/2745d790-840b-11ef-822c-a50726bfda2e.jpg"
163,"Climbers rescued after three days in the Himalayas","https://www.bbc.com/news/articles/c93y147z4pdo","2024-10-06 16:14:26","A British climber who went missing in the Himalayas has spoken of her relief after surviving for two days in ""brutal"" conditions that put her life in danger.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/25a7/live/3a46bd50-83f7-11ef-8702-79eb224b4a35.jpg"
164,"India government says criminalising marital rape 'excessively harsh'","https://www.bbc.com/news/articles/c80r38yeempo","2024-10-04 06:32:38","The government has opposed petitions in the country's top court that seek criminalisation of marital rape.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/2b15/live/1e1b2100-8200-11ef-a56e-130bd491f2ab.jpg"
165,"Maldives president visits India amid trouble in tourist paradise","https://www.bbc.com/news/articles/ce8vz8j60kno","2024-10-06 00:10:51","President Muizzu is visiting India at a time when his country is staring at an economic crisis.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/0115/live/03b545a0-822f-11ef-9525-d3045140a49e.jpg"
166,"The Polish artist who painted Hindu gods in Indian palaces","https://www.bbc.com/news/articles/c8xe17pegrno","2024-10-04 23:21:43","Stefan Norblin painted beautiful murals in the art deco style for Indian maharajas in the 1940s.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/33f8/live/a6333050-8228-11ef-9525-d3045140a49e.jpg"
167,"How India became a Test cricket powerhouse","https://www.bbc.com/news/articles/cz6w0lygq22o","2024-10-03 21:27:11","More than 90 years after its first Test match, India boasts more victories in the format than losses.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/cbd8/live/ae3c7760-7e4b-11ef-bf4b-ef19cfbf3842.jpg"
168,"India's iconic tramcars set to ride into Kolkata sunset","https://www.bbc.com/news/articles/ckgn4mzn224o","2024-10-01 23:30:25","Kolkata's iconic trams are in danger of being shut down entirely. But activists are fighting back.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/a2d4/live/dff1ddf0-7fd0-11ef-92ad-ff508aa8bb8c.jpg"
169,"My mission is to take Tamil music global, says Sid Sriram","https://www.bbc.com/news/articles/cvgwwqpdj74o","2024-10-06 00:25:44","The Indian-born, American-raised artist is going to perform his biggest solo UK show.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/73e4/live/01a3c3c0-800b-11ef-9e86-a5d5544cf0ba.png"
170,"India's top court saves a poor student's college dream","https://www.bbc.com/news/articles/cx25nq12n10o","2024-10-03 09:24:47","Atul Kumar missed the deadline to pay his college fee by a few seconds - then a court stepped in to help him.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/3975/live/8dca78a0-8153-11ef-9775-fb5a546120c2.jpg"
171,"The 'mastermind' behind India's biggest jailbreak","https://www.bbc.com/news/articles/c1dd9rj3vmyo","2024-10-01 01:48:53","Nearly 20 years ago, 389 men escaped from an Indian jail, led by a man believed to have planned the breakout.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/aeee/live/6c4464d0-8008-11ef-ad45-893aa022fcbc.jpg"
172,"The world’s diamond polishing capital feels Ukraine war impact","https://www.bbc.com/news/articles/c1e866ypp1zo","2024-09-30 01:04:21","Wars and recession in key Western markets have left India's diamond industry workers distraught and jobless.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/2d1b/live/a974ff00-7cb0-11ef-b66d-034eed51208d.jpg"
173,"Sold out in minutes, resold for millions: Coldplay tickets spark outrage in India","https://www.bbc.com/news/articles/c99v12e3yj4o","2024-09-29 01:24:50","Coldplay's concerts in Mumbai sold out in minutes and now resellers are charging up to $10,000 for a ticket.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/8e8e/live/8d04f0d0-7c94-11ef-b282-4535eb84fe4b.jpg"
174,"A famed holy sweet in an unsavoury row in India","https://www.bbc.com/news/articles/cglkenxgd5xo","2024-09-26 21:41:55","The famous Tirupati temple laddus are prized by devotees who consider them god’s blessing.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/980e/live/62bfc890-7cb7-11ef-98ba-d370e3e0547e.jpg"
175,"Your essential guide to the ICC Women's T20 World Cup","https://www.bbc.com/sport/cricket/articles/c99vp4yyyyxo","2024-10-01 07:59:27","The Women's T20 World Cup in the United Arab Emirates starts on 3 October - here's everything you need to know about the ninth edition.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/a30a/live/6f7e2620-7fd3-11ef-ad45-893aa022fcbc.jpg"
176,"The Kashmiri politician whose return from jail ruffled feathers","https://www.bbc.com/news/articles/cgj4l01q9jgo","2024-09-26 01:00:04","A court has allowed jailed lawmaker Engineer Rashid to return to Kashmir to campaign in regional polls.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/32c3/live/176bdfc0-7bd9-11ef-b282-4535eb84fe4b.jpg"
177,"Death of Indian employee sparks debate on 'toxic work culture'","https://www.bbc.com/news/articles/c0kjgp4jr5yo","2024-09-24 21:39:31","Anna Perayil's parents allege she died four months after starting a job because of ""overwhelming work stress"".","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/5250/live/fd120af0-7999-11ef-b282-4535eb84fe4b.jpg"
178,"Tigers and crocs make mangrove preservation tough work","https://www.bbc.com/news/articles/crrldyvqe4xo","2024-09-23 23:09:02","To help preserve mangrove forests researchers have to take on demanding field work.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/a8da/live/c05fedc0-6e86-11ef-b970-9f202720b57a.jpg"
179,"How Punjabi megastar Diljit Dosanjh is inspiring the next gen","https://www.bbc.com/news/articles/cwy9gln6lz6o","2024-09-21 23:51:46","The biggest Punjabi singer in the world brings his Dil-Luminati tour to the UK.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/fd98/live/894999a0-7609-11ef-89f3-bd8dbe0b93fc.jpg"
180,"Hema committee report: Why are India's biggest film stars silent?","https://www.bbc.com/news/articles/cn9dgjd8rewo","2024-09-19 21:39:03","The stars’ silence on a report exposing poor working conditions and sexual harassment in Kerala’s film industry is deafening, say critics.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/aa3c/live/e40015c0-7665-11ef-bd33-9be6f453cb44.jpg"
181,"Volunteers dying as Russia’s war dead tops 70,000","https://www.bbc.com/news/articles/cjr3255gpjgo","2024-09-19 23:12:45","The governments of India and Nepal have called on Moscow to stop sending their citizens to Ukraine and repatriate the bodies of the dead.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/75ea/live/159aeb50-772e-11ef-8c1a-df523ba43a9a.png"
182,"Why hundreds of Samsung workers are protesting in India","https://www.bbc.com/news/articles/c7488w85n00o","2024-09-19 13:51:52","About 1500 workers in Tamil Nadu state have been striking work for the past 11 days.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/51a3/live/7d9db210-7651-11ef-8c1a-df523ba43a9a.jpg"
183,"'Please save me': The Indians duped into fighting for Russia","https://www.bbc.com/news/articles/cly6ve2x72xo","2024-09-18 08:11:06","Dozens of Indian men have been discharged from the Russian army and are making their way home.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/dbc6/live/889f4a30-74e8-11ef-807a-672431f2b200.jpg"
184,"After a decade, Kashmir votes in historic elections","https://www.bbc.com/news/articles/cpw84kv9q8yo","2024-09-16 08:31:13","This is the first assembly election since PM Modi's government revoked Kashmir's special status in 2019.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/fd45/live/94f644e0-7129-11ef-b02d-c5f3b724a1ea.jpg"
185,"The German woman who helped build an Indian university","https://www.bbc.com/news/articles/cn020ywgx2yo","2024-09-16 21:41:27","Gerda Philipsborn left her home in Germany to help her three Indian friends set up Jamia Millia Islamia.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/8f8e/live/771c76a0-7404-11ef-a3b7-b33008c79206.jpg"
186,"India's oldest trams may soon be brought to a halt","https://www.bbc.com/news/articles/cr54qr64n1qo","2024-10-01 12:27:53","Authorities in the eastern city of Kolkata announced plans to discontinue its iconic trams first set up in 1873.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/1a0d/live/a7bb71a0-7ff1-11ef-822c-a50726bfda2e.jpg"
187,"Kolkata night protest: 'Today I witnessed history'","https://www.bbc.com/news/videos/ce3106yz19do","2024-08-15 10:22:01","A young woman was among thousands who took part in a march in India's West Bengal. This is what she saw.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/ba7a/live/bf4d4b70-5ae1-11ef-997c-711b7066309d.jpg"
188,"Watch: Thousands of women protest about rape and murder of doctor in India","https://www.bbc.com/news/videos/czx67lknn54o","2024-08-15 08:56:44","Women led a march in West Bengal state after a female doctor's brutal rape and murder last week.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/8650/live/32d39da0-5ae3-11ef-8f0f-0577398c3339.jpg"
189,"Watch: Building collapses into river in Himachal Pradesh","https://www.bbc.com/news/videos/c1vdw9546wwo","2024-08-01 07:44:51","No-one was injured in the incident, which took place due to heavy rainfall.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/ffb4/live/12036920-4fd0-11ef-b2d2-cdb23d5d7c5b.jpg"
190,"Watch: Blue screens, queues and airport delays worldwide","https://www.bbc.com/news/videos/cz7ejpld988o","2024-07-19 11:51:09","Many flights have been grounded, with huge queues and delays at airports all over the world.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/af51/live/40c973e0-4610-11ef-b74c-bb483a802c97.jpg"
191,"Lavish Ambani wedding divides opinions in India","https://www.bbc.com/news/videos/cgr5073mz74o","2024-07-12 13:22:41","The noise around the lavish wedding has drawn public fascination - and ire.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/d1ad/live/3a221180-404f-11ef-9e1c-3b4a473456a6.jpg"
192,"Former PMs, film and sports stars join Ambani wedding","https://www.bbc.com/news/videos/cv2gnv34kyeo","2024-07-12 21:10:01","Tony Blair and Boris Johnson were among guests to arrive at the wedding of a billionaire's son.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/3683/live/1cd86330-4096-11ef-9e1c-3b4a473456a6.jpg"
193,"WATCH: Families mourn victims of deadly India crush","https://www.bbc.com/news/videos/cw4ypql875ko","2024-07-03 09:42:54","At least 121 people, mostly women, were killed in the crush at a religious event in northern India.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/c7ca/live/a248e3b0-391f-11ef-a044-9d4367d5b599.jpg"
194,"Watch: Delhi airport roof collapses due to heavy rain","https://www.bbc.com/news/videos/c134zdz2nnro","2024-06-28 07:43:43","The incident has left one person dead and injured four others.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/4a9c/live/848200c0-3521-11ef-bdc5-41d7421c2adf.jpg"
195,"What worked for India's Modi - and what didn’t?","https://www.bbc.com/news/articles/ce442577v35o","2024-06-04 15:32:32","Indian Prime Minister Narendra Modi and his party have won the most seats in this year's election.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/151e/live/0dcbbcc0-2287-11ef-80aa-699d54c46324.jpg"
196,"Arrests, accusations and AI: India’s election unpacked","https://www.bbc.com/news/videos/cqqq2g653gro","2024-06-01 23:07:59","On 4 June, Indians will find out who governs their country for the next five years.","[""General""]","https://ichef.bbci.co.uk/ace/standard/240/cpsprodpb/d9af/live/1d7934d0-218e-11ef-a13a-0b8c563da930.png"
197,"The 10 most valuable private companies in the world","https://qz.com/unicorn-startup-private-company-openai-bytedance-spacex-1851666550","2024-10-09 09:00:00","<img class=""type:primaryImage"" src=""https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/25ef1a59ba15be1aae51a3f42d5941bd.jpg"" /><p>In the startup world, a ‘unicorn’ is a private company valued at $1 billion or more — and it’s a status all aspiring firms dream of achieving.</p><p><a href=""https://qz.com/unicorn-startup-private-company-openai-bytedance-spacex-1851666550"">Read more...</a></p>","[""business finance"", ""openai"", ""private equity"", ""tesla"", ""citi"", ""online payments"", ""sequoia capital"", ""jpmorgan chase"", ""goldman sachs"", ""venture capital"", ""morgan stanley"", ""musk"", ""databricks"", ""valuation"", ""stripe inc"", ""canva"", ""spacex"", ""fanatics"", ""bytedance"", ""ali ghodsi"", ""unicorn"", ""entrepreneurship"", ""revolut"", ""chime""]","https://i.kinja-img.com/image/upload/c_fit,q_80,w_636/25ef1a59ba15be1aae51a3f42d5941bd.jpg"
